,0
279200,Q91W90
278658,O96642
248135,B0TNB9
295583,Q031W1
105414,A7ZAE4
44083,Q8IV77
50518,Q9VJ87
315114,P17778
116493,Q5Z1Q1
184975,Q1G9N8
39422,Q1E554
234617,B8FES9
162525,P14803
39829,Q8LPK5
250180,Q97AH7
207686,B3DTR5
256679,P09949
86930,P54376
112059,A3RCV9
113291,P57795
210307,F1MK05
237458,A0KPW5
19320,Q1QL63
312611,B2RXC5
268985,B2UYE4
252479,Q493R5
101498,Q9ZHR1
164930,A3LW52
171481,Q2FPP7
100146,B1HVP6
302455,P55546
174764,P07765
209480,B5YDA8
36117,Q7VEG0
51532,Q3U308
245787,Q8LPS5
293187,C4ZHH4
51535,Q0C9L6
212581,B1GYU9
37685,O78470
163441,I7H0I4
308237,B8F457
38252,P29027
124916,B2J6L3
67414,B8D0C1
68019,Q9Z900
132284,P23060
169750,Q87KX0
94776,B1H222
203471,Q890Q3
166934,B4EZC3
90531,Q2YSS1
180714,B9KFM1
18637,P32978
236261,Q2G641
86897,Q1IX33
277000,A9BUC4
230404,Q9RY52
281391,Q8G3E9
236235,Q97BX1
38364,B7GJN4
242119,C4K3X2
188465,O67691
118097,B3EMY6
117356,Q7VMV6
63347,Q6BLU6
312703,B4SPV6
88313,A5CVS6
147536,Q9W6K1
18290,Q2G9Z6
268683,Q5SBP0
292704,B5ZBA5
209253,Q07L69
73987,P17007
212172,A5G7R0
205721,Q6EW12
28338,Q9CWT2
143439,C1D0A9
130264,P91664
78695,O77564
83262,Q54N00
114960,Q8EVW9
83306,Q5WEG7
37383,Q82CA5
119625,A8HX69
155382,P08651
176126,B1MXM8
122974,A6Q241
252185,Q6TC50
52328,O89098
258459,Q8NQ07
24764,A9UZS7
116538,P28243
20490,Q6NDC9
245410,Q6CZV1
41381,B8CNX4
29623,P0C654
254796,B1ZA28
194756,O65349
172178,C1FSB0
190818,Q6SZS5
314015,Q12288
6093,Q54VL5
301099,Q3V4T0
87668,P77809
118818,Q92XJ1
45415,P31894
88200,B2UNU8
86898,A8LIH3
258911,Q7TQA6
15148,B0W3R7
37723,Q8K015
166203,Q8NGN0
196568,B0KT21
124757,Q8CUW0
54168,P35150
102042,Q9S5X0
281194,O64266
82784,Q28JI5
197921,P49553
196166,Q948K6
106238,Q5SIL4
177805,P49022
219740,B8G1V8
141676,Q6DT37
295131,Q1XDC9
183327,Q8SAE6
65974,O80338
231412,B1MW08
132946,Q5L0V0
102176,Q6BNP6
246385,B5U6Y7
119341,Q01386
237755,Q0CL79
66737,Q27268
246077,Q7Z1K4
10537,P60851
248830,Q87RY2
297839,Q559W3
282552,Q8RWZ7
76253,C1F542
73974,Q9ZLP5
189132,Q04499
56095,Q2KYR0
214271,Q10232
215726,Q1H4L5
301184,Q9KAK9
201485,P55133
265271,A4K526
284912,O95389
19306,P0DKR8
207742,P87235
182449,Q2K3A7
234328,B2UEK6
58526,Q9L7L6
263740,Q97EY4
56888,Q6MB45
66333,Q6BT42
18441,Q2TAZ0
297895,O51280
182176,Q8EHU2
227485,P75131
266303,Q3A3X4
291698,Q4QM60
255321,Q9RSF0
127023,Q5NXN2
297927,O83297
39580,Q9XJ58
167721,P72479
43280,P12394
49004,Q9LZP9
527,Q2UPC3
235790,B0TF70
196960,Q03R29
111251,Q9TLX8
298162,B0JPN3
177787,B0TK10
290321,F4KD68
238140,C0ZZ48
293311,A7GZL7
95474,A3DIF3
224830,A1KV92
288683,Q5LWQ9
218499,Q9FA04
256768,O74897
60164,A6W6D7
300093,O53565
61006,Q8K9T7
308554,O74797
298821,P55502
71827,A8GXS3
127326,Q9I2A0
300866,A0PZG4
19537,A4WUN0
84605,Q1GRZ2
21792,A1DPG0
98078,Q9ZC86
274378,Q89A60
38907,Q223K4
226302,P58133
142872,C9SB02
209279,O66563
81364,P79763
95183,Q92106
62260,Q5QWN6
291180,Q831P3
225974,A0R8J7
158306,Q8VES2
69402,Q8IUX8
295597,B2HS47
61950,C5BHJ4
112137,Q9H665
130250,P27019
48148,Q96PD2
123566,Q479M4
99614,Q02232
173668,D4B2L8
176106,P41247
161999,P06255
60124,Q52675
219345,Q4L2Z1
150117,C4LEY6
163940,Q5KXX2
164151,Q9C449
199910,Q86UR5
300465,P18383
182115,A5CZ28
118615,B8GQ78
202990,A8ER05
266239,Q3K7W5
82037,Q16DL0
174623,Q9LJ42
262833,Q5R146
54025,Q8WE97
140889,Q3IZY4
69468,Q1DQB2
103118,P05373
256474,Q602H4
26260,Q9V4U9
252545,Q8F0T4
260503,B8HL86
259353,B1XX94
172398,Q2G6W8
203434,Q3SSV6
184288,B5ZY55
293887,Q12KS3
62278,P0AA87
210559,B7IDB4
15252,Q6BN88
175200,Q6P4A8
284319,P0CAB3
116366,Q15652
301779,Q2Y8V8
167834,Q6NKS1
255999,B4SEH6
75693,Q9T035
80185,Q89AH6
304287,Q57949
203691,Q1H4M1
160046,A8GG93
201579,O44568
29239,Q82XY2
90084,Q914G9
188662,Q5HNW8
115096,Q9RSG0
160690,Q6ASY2
70219,Q0ASI7
21546,P32847
141742,Q5APM7
287634,P75608
147539,Q0U397
272070,P83905
49388,Q95PZ0
306254,A7ZCA7
162517,Q65WL3
25743,Q1HVD3
312820,Q9UI72
220129,Q96D59
111839,Q71ZM9
251840,Q0E7J7
191945,Q6Y9H0
108242,Q6JIY4
104729,A4YJV0
36520,Q0ACQ8
290853,Q59025
112236,Q7SA06
82052,Q7MPS3
275748,Q05105
166983,C5CPZ2
234257,E3G128
237697,P29355
174252,B5ZA76
109445,A6H5L6
227341,Q04C02
191798,P97538
118183,Q3A523
137618,B3QZ51
154011,A5GEV5
52983,B9M381
97680,Q8UII5
295523,A7ILW8
238718,Q6FKH3
283145,Q00144
191001,A1APF9
84918,B3DWT4
150085,A9KIR8
128294,P86327
54881,Q1H537
144212,Q0P4G8
291731,Q8FZV2
80733,Q56702
68173,Q66JS6
225026,O13903
304103,Q2JXB4
135963,Q5LLL2
6561,Q43870
286487,Q3V4W8
66514,Q63185
117051,Q89A18
204391,C4LL44
101938,P0DOA5
40600,Q0CSP9
310180,P0ADD8
51484,P19661
6214,Q0SHL0
19432,P47641
159297,Q9MIY3
12992,O82390
178776,Q9LZ76
33498,Q08432
130948,Q2GKX7
4764,Q06947
109175,Q49YB2
172492,A0QQ72
61837,P27718
69518,O45487
16617,P58798
22389,B0YPM3
219706,A0A367
179640,A9HEC4
144119,A8M264
251628,Q8SVS9
171550,Q65223
129059,A5D8S1
186326,P72157
113031,Q75EG6
265484,B2KI57
51413,Q41188
62273,Q2NW99
203484,A5UHV0
127991,Q2NVW3
59867,Q9LCC0
172536,P20941
111907,B4R8T7
165712,Q5P1E2
211166,Q9JVB6
175666,P59859
59444,P0C5A0
99118,Q7N1I2
213672,P41099
191231,Q9JKM7
256788,Q6BKC2
220588,Q1LTY2
317059,Q9XXD7
134569,Q9CMC7
235082,B2J4H5
38181,Q7MBB2
115352,Q6BLN9
116285,Q1MSE5
207303,B3EP45
227311,A4XBM1
270744,B8IP99
214582,C0QQM6
208623,A1BGL6
71913,Q3K2F6
77301,Q6BAA4
150599,P9WJK6
307077,Q9K846
1808,P0C9R7
191021,Q67TG8
167000,P52379
178183,Q38CE9
73719,P0C2G5
278854,Q9XVK5
267325,B5EAK6
311263,Q5UQE9
286026,Q80TY5
154700,Q9SMS0
149557,P0C2Y1
37335,Q96M19
207681,Q636G8
226754,Q2YAZ3
32549,Q8RWM7
104609,Q9W539
182182,B8GQQ4
278764,A0PQG7
79029,O68282
268848,A3LXS6
105436,A8GDJ0
3932,P18257
6973,P17342
205356,A5EVR0
247581,Q710E6
285296,E1BP92
220121,Q96PX1
196089,Q0APC1
137941,Q7N522
149819,Q8LPH6
108157,Q394V3
173643,Q8C5N5
135959,A5WDU0
8136,Q5AQZ4
304064,Q46W60
93023,Q4JU42
234986,A8GCT6
197749,P0A4D3
117683,Q94CL9
247836,A3DKB6
179698,B7V1R2
113502,Q5RKH3
203355,B6IRP4
49888,P04375
247540,A4SND2
217719,A8FD70
117723,Q3Z8D9
241034,Q18BG3
115250,Q7V4S3
215511,A5GV22
235374,F4IG09
219441,Q02933
228373,Q601R6
49867,Q0C9L7
182064,Q8UBS1
70387,Q9M210
185562,Q3ANP7
92995,Q58815
293851,A7IIJ3
91868,A6WF55
63822,Q0BDS3
146568,Q87MS5
207223,Q6FZE7
309339,O13633
149057,B9DN57
210007,Q7W0S0
51701,P50688
187030,Q29095
84018,Q7YX32
268217,P52544
2333,Q3JK54
102396,A1R8A6
20983,A6LJR4
55483,C5BHE8
79942,Q9V0G1
182502,Q2GLU7
155420,Q5QZC8
27448,P53771
27605,A1X8B6
17902,B2FHY9
223442,Q8UE22
164782,A4SF45
160624,Q8IWE2
236493,Q1MR90
73105,P30845
296774,Q9CP96
172438,P40961
158966,Q36424
164469,Q9SI52
158363,Q211P3
292763,Q8CXS1
146972,Q980D2
120342,P84527
223775,Q2S3Q8
306572,B2TWY6
188615,P43001
205523,Q6A908
279692,P83560
57500,Q02912
92015,Q9DDD1
193379,Q0VRD0
118062,Q8XU11
80108,Q5AD13
24318,Q9PDM2
33781,P0C102
73546,Q87HJ2
174404,P0DI19
310025,P0AG29
136827,Q254K9
201993,A2YV85
154598,Q5VKP2
80993,Q0A598
80403,Q9TUB3
98206,Q54X22
130478,Q8DER8
172583,Q8NGE1
104600,Q7M733
85930,Q3E7I6
288918,Q02405
245268,Q9SQR5
275535,Q2YYQ6
164895,Q8EWL0
161868,Q9AL95
182732,P19405
132924,O82881
279072,A8FIM7
247628,O19889
157779,Q1MBD4
54086,A4WFH1
75276,A9BS67
70361,O66963
59679,Q8CWL9
169674,Q5SCY5
230913,P26871
270367,P83247
302228,Q1QTW5
294078,Q1GJI4
69746,Q9VJS8
218069,A5UGX5
56013,O44997
103420,P05325
248564,O23020
225841,A8FP15
77700,P54702
75365,Q5X5H7
290988,Q3ZWU0
11112,Q7ZT11
286305,Q9FKM5
213578,Q9PE64
18801,Q3SW38
238983,Q031D5
291640,A8A8L4
282773,Q75ZQ3
29900,Q24270
269328,Q6D6C3
132117,P16628
84117,Q9H461
124768,A5DP59
36051,B1MKN0
4309,Q3V140
70616,A6GWD9
216135,B4U752
160081,Q4WQR6
256514,B1XPX8
77196,Q91837
175235,Q6P9U4
155430,Q5YF90
1204,A9HL57
73482,A8GY06
35144,Q3E6S9
76812,Q4P1V1
287696,A0B7X3
118205,Q7VHF4
182498,Q30PN5
259125,A4W2F0
53131,A2VCK2
153325,O76463
32124,H9T8I0
22625,B0WEV5
109898,Q96331
181789,Q9FLD8
177021,Q03180
42572,Q3AD96
179770,B2HWM8
71028,Q40476
306105,B2GL41
99976,A4ISR4
45249,B0JGA0
169928,Q40312
153714,O61608
139340,Q1LH94
64842,A6NFE3
111947,Q9JX35
163461,Q5ZIU0
233990,Q8RAN2
154524,P44655
314004,Q5UPE2
55243,Q6LM59
122902,B4KSY3
111718,C0ZPR7
151731,Q6MTZ7
195798,Q52KW8
56299,Q75CN1
24200,P03208
147355,Q4KBJ2
47241,P19864
306707,P0C5P0
213662,A5GWP0
34275,P86209
58615,Q9FMP3
174170,C5G8H4
25071,P37119
218123,Q8PH49
299325,Q10145
20072,C4ZAX1
83321,Q74EG5
95749,Q9ABS9
252682,C1CV35
262587,Q9SUD4
65727,Q319Z8
315024,A1WXT0
61917,Q89BN9
309031,C6Y4B7
223637,B3DXV4
143168,A1B964
209758,Q0AUI0
58378,Q67S53
247113,Q0VD22
243652,Q9LYK8
190745,Q5LX75
82460,Q9PPU6
27888,A1DDV0
21335,A8EV71
313867,P31449
299454,Q8DJ41
118244,Q9PBC0
18598,Q1MRB9
214891,B3QR75
78766,Q72GY9
54004,P23662
165418,Q94VE5
207727,Q9CXP4
183172,Q2FPD1
66667,O22897
184581,A6Q6K6
87105,P34923
97113,A0B748
15737,Q8RB14
146500,B8H610
192666,Q54VS4
192668,Q54C32
121791,Q9FK14
106526,Q7UJC4
144101,Q47SP3
164413,Q5ZIP6
50858,Q7ZUZ0
308296,C0H3S8
185289,B8DDZ0
77836,Q03H60
24102,P58937
95910,Q03AR1
37776,A4QNX3
111336,P42203
82808,B5FFG1
238019,A7RKF6
94705,A5G5G9
131439,P07190
38932,Q640L3
222304,Q7M456
107154,P20499
198037,O51352
66801,Q04515
140472,P52751
254175,B4SRE7
202453,A7HM42
157605,Q9HTR0
106106,Q98VP9
191096,P58888
289278,Q7ZAJ0
201554,Q6FQA0
107942,Q6UWQ7
220233,Q8N5U6
31802,P63731
302712,A1B3B4
55545,Q8LH03
145908,A0QVL2
186946,Q0AHQ0
79838,Q47VM6
48771,Q3ACY8
279988,Q9FKS0
103774,Q6K6S5
41260,B2KCS5
137713,Q2KJG4
136683,B2HRP6
95221,Q7TQN9
30330,Q3KPT0
228347,A7I3Q1
197457,P37421
172850,C4LIK9
207014,Q9TLT5
8843,B6EL47
3641,Q1LCS4
266385,Q9W0Y1
235548,A9BF05
33253,Q9A4D6
56276,F6AA62
14175,P85072
242532,P69359
300276,Q9ZD01
122462,A4SYT9
53114,Q54CI8
253621,B1XNY9
199914,Q9FMR9
206496,Q1XDI2
51914,Q45738
68368,Q65JJ3
110718,Q5WH11
92730,Q91178
25774,P48012
269031,A5N845
207178,Q1GK09
35902,C5M6H7
289549,Q7MRV4
111638,B9G434
150157,P11468
29666,Q96KX1
267441,C3PH66
197557,Q9Z3Q7
83834,O67065
206542,A3DM76
292995,Q92JJ7
234026,Q5FQC6
209044,P60402
139325,Q6F6L1
91222,Q2KTX5
211504,Q24JY1
149228,Q96EZ4
44359,Q6Z382
77995,O70433
270365,O27661
296218,Q55FU5
29460,Q3URK1
233483,Q9HKX4
196421,Q57E78
83196,Q6NIZ6
183638,Q18GX3
140393,Q7WP62
126334,Q9EVI4
279061,Q0KK59
161856,Q82KE1
282130,Q9CI06
60204,Q8W4G3
245458,Q6FTK3
261526,Q65VA3
141354,B1VHC6
285059,Q49LS7
96529,P07984
12225,Q8SPI0
271424,Q3AQC1
112995,P0CH79
48504,A5N960
82117,P85837
155239,P0C8W2
30870,Q9D6J3
133802,Q0VIA1
286807,A1UR66
313065,Q746Q2
110386,Q7TSN7
300955,Q5JFL6
204814,C0QQQ2
127858,C4QW04
103018,P31538
110061,P51783
277201,Q5XA89
177863,P9WI78
244422,P53127
44280,A7THG4
74700,Q9LUK1
253516,Q1AU11
236352,A8AAJ7
145007,Q8R5Z5
149594,Q754H6
103088,B2A1G4
31192,Q80KJ6
267275,A7ZQ20
219589,P52434
264723,O51555
31931,A6NNP5
268180,P0C589
18112,O43825
255911,Q8Y832
295686,P55534
64936,A2BT84
232016,Q4XRM7
47859,Q5WGQ4
116467,C1A6S6
299968,B4SR01
46456,Q97H06
60923,A4XHX9
176768,Q0CGP0
247093,Q42807
88793,Q8D7Y4
124173,B7H1U9
57655,Q1GN68
305794,Q8TGN0
74963,Q5PIP0
161395,O94268
79600,Q8TWS2
96260,P82307
292499,A0A089QKZ7
263529,Q9UKN8
252239,Q2G8D5
152401,Q2GDK4
22829,A7E6F5
34051,Q0JFI2
55174,A5GRU7
149832,Q9R9I9
179105,Q9ZS51
242531,P32554
19366,Q6BW58
122339,Q7G794
149730,B4RCD6
191759,Q8NML3
276527,A8LRR7
65483,Q54PW5
6514,Q5ZIF1
146453,A4WCM3
27824,P20207
147217,Q3ANY3
54254,B2G6M7
31920,A4D256
286870,A8FCS8
298287,Q9SUQ3
31525,Q54QX0
5362,Q7NXU5
143261,P54357
85006,B4R967
9712,Q1LKN5
122183,P19515
70123,P42940
103934,Q96MH2
221566,P0CR19
154125,Q45FF9
188381,Q1D898
270676,Q6D1U0
98809,Q6K638
220231,Q89AH3
284304,P43110
75705,Q96EF6
285357,P19248
72020,P80020
83921,P44760
15229,A2QIL5
180158,Q5HN17
31679,Q7XJM2
285896,P50788
13024,Q556J8
226749,A6VHD6
49750,Q6CG37
180456,P18322
271895,Q49XH8
92714,O54897
79148,P03331
183618,B1XLQ0
286085,Q1I0U6
195124,Q49WI3
270941,O28965
187288,Q1IPG4
77402,A8FIA1
211514,Q8RIF7
195670,B3WER4
145140,Q44243
47720,B0CAX3
113652,A1SF13
15032,P55956
37007,O24658
110170,P34167
275689,O04104
90060,Q61133
49025,Q43349
143603,Q5LGV7
307570,Q1H042
17977,Q75DB8
313932,Q86ZR7
276818,Q5ZJ20
104485,B1KJK9
140765,A8HZ57
255940,Q2LVM4
234225,F4I1H5
150658,B5YIZ6
258071,B1XNV4
237331,D5HR53
247143,P09400
10410,Q9SSC9
233807,Q08329
288080,C1DQB5
251525,A4VI60
219772,Q0P3M5
46914,Q9G273
141834,Q7F8Q9
48270,Q8NI51
58127,C5B7L8
38775,Q24Q31
79408,O26311
29037,P21591
160129,A6VW08
63139,Q3AGW5
134534,P36066
194909,Q6GHK8
223452,P66482
215725,A6W4N5
62135,B0TZS5
203997,B7K330
35009,Q5FUR4
266840,O64238
63521,A7HJ78
209610,A6QAL4
49874,Q9UJ94
216025,A0RM22
121985,A7I1M8
22363,C1D5G3
311010,Q5UNW6
216630,Q99N95
102916,Q3AXX8
91656,Q9TU29
173822,A6QL70
26490,A6TU88
176800,Q7VR12
36204,Q2NSG3
63248,Q57RM6
191856,Q8EQT9
33894,Q6DIW0
212245,Q9RSK9
49938,Q33818
166077,Q5SWX8
232369,B3CTE6
67800,Q8EWQ6
210190,Q1H387
151327,B8CIX3
41672,Q8PU55
64351,Q2JFH8
252768,Q4A7Y3
26473,A5FZN7
208863,B8D9T6
18417,A1C7E5
172585,Q8NGN1
308481,O31585
191356,A7HZX7
199320,Q5K5B6
299905,Q8RHQ2
192390,Q0AE87
207848,Q1IIT1
6870,P16406
57725,Q39UT1
315026,A1U776
213292,B0JSJ9
112384,Q8K9X1
149138,Q255W4
311658,B2K918
301718,B4U464
234445,Q4FLM7
310997,P34436
283031,P11299
60536,Q642C0
125163,Q3U3R4
116151,Q03600
97454,O28305
233570,Q2FJ20
270908,Q9VH70
219353,Q55005
210731,Q6F1X0
147159,B7NMW2
214145,O28936
303693,Q0RJ34
72918,O43050
116157,O84120
79554,Q5PAL2
111278,B1XM04
255725,Q3K5W9
68334,B3EPL0
220709,B6J870
223606,Q14I80
207854,Q03WH0
216965,B0B7N1
131812,P42201
137300,Q3B612
194722,P26573
162749,P0A2V4
243920,B4F1B5
25390,A4VKC2
64703,Q9SKK0
245671,Q1AVJ6
182700,P40164
135310,Q5TF39
212243,C4LL07
248999,Q2R8P2
20352,Q6LKZ8
20472,Q4A601
294737,Q4JAH6
80614,P81901
237856,B0KWR6
315035,P18741
1226,Q04M48
304143,Q0KEP0
247597,Q9JU03
114299,A9AGW1
26074,Q8GYL9
20294,Q11KH9
143923,P39210
12529,Q5WGR7
10996,H2A0M3
181922,Q55905
216033,A0PXV7
199059,A0M3M1
273333,Q2GEG6
218431,Q8ZYQ3
244392,P30852
89977,Q8RFY7
8630,O33478
318165,Q39261
122078,Q0V6U4
289767,Q05290
266129,A1VC86
4579,Q00257
96726,A6QQC6
27753,Q7N842
29694,Q9JLQ0
265889,Q8YYB8
19757,Q9PE84
144921,Q8VZL4
184897,Q11HU6
217289,P47673
48004,Q4FV85
274962,B3PND6
287709,Q74EE6
306491,P22644
226658,A0LIJ9
297215,P47490
43326,P12789
86498,Q9KH25
270156,B1MBV2
11306,Q92N62
181866,D3Z0R2
163261,A7IH06
235246,O88575
308144,Q54C38
267500,P34723
165059,A0A023PZI1
35895,P0A5P1
242861,Q6IDB0
307812,Q6FUM2
192411,Q8Y8H0
270209,B6JG29
228825,B9W9A9
213180,B3R7F0
24993,D7UER1
55932,Q15TQ4
290382,Q54GF2
238696,Q99314
233445,Q5HR28
37573,Q2FN79
121783,Q8NSD6
49274,P10044
212826,Q7VRL2
101631,A7H8C1
141650,B2GJQ7
201742,Q8DGV8
209984,B6YSN0
164222,B0BNI5
264796,P0DG01
225186,O26141
73715,P0CG94
194084,Q8DKD7
280880,O51413
173489,Q7N5C8
20501,C1DTL2
77989,Q3ULZ2
212697,Q3SFR4
97656,Q2JS70
253001,Q6AJ82
294212,Q53197
40146,B9KDZ6
285064,C5FSW4
77804,P0C2C9
4639,B8NXI4
57652,A8GP75
59939,G4V4T5
206188,Q4A5C6
45049,P98048
260109,Q04V49
199468,Q08237
79168,P47213
22764,Q9ZU70
164030,Q5WTD6
254945,B5RL50
174466,A5W867
180229,O68984
145051,Q8UER0
269194,B1K3S7
89550,Q6PRD1
289527,Q57060
30827,Q54GW3
9514,Q9ZEU2
82804,Q7V8Y5
97517,A8GXC8
50463,P0A537
276014,Q755G4
274610,Q12E50
137624,D7E9E0
240136,Q875Q0
96201,P02134
306517,O34574
212437,Q1IHH1
129873,Q8IV50
160696,Q43766
56482,Q8GXR4
309834,P42964
253531,C1FAE8
192221,Q2GLL2
35121,Q6ZQK0
206485,A0T0X8
265627,P60230
8956,B7VJZ6
312191,Q5UQS9
186756,Q5JIU9
215709,A5D0U5
71431,Q08AY9
295035,B1KDV6
113641,P23352
85803,A1K4Q9
259661,Q9RX93
135483,Q1C531
135902,P57843
174004,A0B9G1
128850,Q86W92
120623,Q2TBI0
272320,Q24UF0
224733,P36441
207229,Q1R0E9
306290,P57900
150569,A5EPK4
142349,C3L808
157922,Q6D125
66178,Q03WI2
266969,Q08144
98638,Q2YAV0
28093,A5VHN6
219371,B1YJW6
299557,P05723
240027,Q99P55
267509,P43787
252294,Q6Z2T8
59516,B0SM60
175540,Q59VW6
86990,B4SSE0
44689,B5EWK2
41691,Q9V564
74527,Q16U25
101521,P77329
138203,Q2YR12
19143,P78774
306182,Q7UF65
21272,B6EHU1
52985,F0XS04
312146,P74662
240810,Q1LIN6
36917,B5EN19
80661,Q6FJ55
155864,Q51879
138505,A6RTU0
